address,balance,NumberOfTransaction,lastTransaction,firstTransaction,NFTCount,NativeBalance
0x708b597d7de9eeca72e9a5347dfcd2be95de6150,17915.22,3264,2022,2020,309,48.18
0x2ac28a87e57e59f50c363cfa1c033f394dc614e3,50989.48,2108,2021,2024,397,16.59
0xa822ed8485b96869a4f5872eba100ed2a8be14b4,88596.53,3229,2021,2020,388,12.02
0x62444b529e9768ff619418f72ab6bbf8b15ec92d,38891.28,4874,2022,2020,194,8.26
0xa58b981f4982e88de05997d64fd53ba9e90ce5bb,57557.36,3005,2020,2018,9,35.07
0x9084e7ac6c7ffff14e89e672418d9e45f4604af6,49972.48,3241,2023,2020,486,37.24
0xb1719f8bc723d1703b562c5d996b716af61b1e10,11330.72,4375,2021,2020,202,30.19
0xd261d56f1dc4455ec819a0281d0601acb87e4098,66538.77,2959,2019,2017,144,0.63
0x27e57cbe381da732b51d9b453da00bdc7de40522,15647.75,576,2022,2019,316,16.49
0xdc36538cb65319e3d8b2aa9931cdfa5cf8bf7ced,74656.7,3254,2023,2022,253,26.85
0xe246f7223c7d9b9a718bfce346c07b9927a6bd1f,19799.18,3583,2021,2021,125,4.61
0x484a07ac11380477ac05f78db7fe71e5f197a512,13244.92,1813,2022,2019,307,34.1
0xe1de49e7254a6ece19729729aabc49f87e518afc,55126.89,324,2023,2017,126,25.28
0xebcc6c6d7e7685221e49abdea09f5986953a8bcd,64094.63,3195,2019,2024,143,30.67
0x393314fdb400da9e228fe9886e96cef1d442e60e,55959.73,1761,2024,2024,231,25.5
0xadcfeca1ff98163f499b143de07b8dc9a86a7e15,6624.88,3178,2022,2019,418,17.81
0x8974ed28148b2802876c73d736a7c568aa054220,54134.36,629,2021,2022,298,17.74
0x3382d6b6bb9556382d8da7986aa1bac643775dbc,86809.16,731,2019,2023,374,27.56
0x0f2eb06e1473e473352a300973f3e9dcbf5c3c1a,70536.36,2608,2024,2019,89,9.57
0xf34579213949d3dbe78af3e910963ac65de9426d,59114.43,1936,2020,2019,233,16.98
0xbc24d502f428dbdb2eb8a2697b6d82d4ddf7f9fa,50978.73,671,2020,2022,476,30.38
0x69f770dbbf936f51cc9f6494c02a8d8257e72d3b,75976.1,4200,2021,2017,308,34.17
0x0bd017c5f1049aef99a0c52ef1cc1d58b700d727,51714.16,4587,2020,2024,61,3.29
0xa7af72987ee222bc506c65e068ea87bf601e4537,71124.23,2746,2023,2021,124,45.21
0x51a6243f36a6a4a9675af57c776f4600e70861db,54422.95,3817,2023,2023,343,45.76
0x5652114ee816fede4ac96a262e8cbd46c9c0f00b,60998.31,1001,2023,2024,39,44.74
0x59bbcf69e138ae7b7798798f1d5f8874859f2365,45978.11,4207,2019,2022,33,37.17
0x0fcfe84fa1d445bd6ab7c64b10a22a789c9816b6,39507.74,753,2024,2022,419,25.13
0x9228a5e13f257d54b19e63cb262ab9511d1251cb,96328.55,4593,2019,2021,389,41.22
0x3bf0f5aa3aba169f8faea1e0364abb71a5c13c33,66833.39,3742,2024,2021,440,25.74
0xad2de7affc93ed43cc6909fe7d242e6c69857b7c,28772.37,2587,2022,2023,139,30.17
0xcb748f90b0b48569b59fda817c1d10ae320d2be8,89539.95,4526,2020,2018,368,24.0
0xcc9a0cc194c35a9185b82f175afa3b4b9cf97153,91097.29,1333,2020,2019,108,32.67
0xad5f9fbb04cf619942752c17f223f0aee475137c,57470.81,2863,2019,2024,11,48.5
0x555da93373ee76b2b97d18b8fa19e71cd0008a39,82834.31,1797,2019,2020,324,46.81
0x821052849755b75a942d1facfb3ee46ef2568931,7061.39,221,2021,2017,489,34.2
0xf78fd133dde3265dd0bf8ef91923baf56b1e4589,73221.99,4397,2020,2022,433,7.62
0x2c2436daa8beb79ecbec0674c1e47e17fa53119d,44898.48,3761,2020,2018,90,39.43
0x37c685bc66a64dc3f02c928b4ddbdd17b04f55de,23120.26,1496,2019,2021,298,22.69
0x33d02be8afcd09bbc36b385e54809342dab8aaba,95184.51,1282,2019,2023,279,36.33
0x0a6036de833a13e9ce1a687a80682221fa843fe4,33922.36,4006,2019,2022,83,15.18
0xe710234e28523f2e4766d864bab39655d27727f8,46927.84,2750,2020,2020,140,46.2
0xbf62ee144c852c745eab257fe01adb98ff0515e6,65207.15,538,2019,2018,44,43.85
0x9acd432cb4363a0391e803567d5c7226d2a2f886,20600.06,559,2024,2023,187,29.74
0xed2b6341d5f3e1744ea833bcc9d8b4fc982cf03e,62707.17,917,2022,2023,62,36.73
0x4c075dcb250860163ad386c2cc12fa4c657992d8,72992.49,1584,2022,2023,435,19.56
0xcce73081c0ce2ce1b76886a419c87fff0c76b502,71751.56,3310,2021,2022,422,48.12
0x3cfafb8d64d74c4a2d847f046ebe21c30abe7c13,88465.21,3954,2020,2023,317,41.03
0xf1297bdc49aa55395933e84ee10a0513572b950f,25720.09,3320,2021,2020,11,25.81
0x43b3276649e997852e1d3d3510f4003f16517f39,26750.6,3177,2024,2021,316,49.91
0xe468aa722c941ea4cfa58f343391f7dfb02e434f,30487.64,1029,2021,2023,11,35.57
0x690963a9d54b19c8693ba36bc4b0282fd3c3a054,99096.38,2481,2022,2023,465,12.07
0x5b0afb7d509d2fa5b34974b32848a7a091f62b93,40763.31,708,2024,2022,156,18.88
0x29e10a5326a5a9f635502d24d7786d316a042335,57107.24,3285,2021,2021,342,10.31
0xa01ae84eb614c7f847c37edc6345f2d3ef6f587e,67379.75,786,2022,2023,411,31.13
0xe8b62293e09df0a1ea51601ff23b68b6defebe4f,20907.57,2568,2020,2019,396,8.88
0x4c26e814b321420eefa2ab1f0bfc74bd17a32ef8,26066.36,4930,2021,2022,292,41.92
0xcbd63d4b21e54173922c35ef39e0e0bb05312371,55983.88,317,2022,2024,425,18.76
0xb055846a63a476bb11ab5962c97fd1bddae2db0d,60225.49,4093,2021,2018,48,42.42
0xa553dba9a935ecc6b81b0b6292ec87b41f6477bf,7629.88,437,2019,2021,185,45.18
0x63fbd1ff28417ded20189bfbf7ca4d0cadfd0e05,22217.05,852,2020,2023,384,25.05
0x4342fd8baebd2711540eea00ca3d3dd8364dc73f,24722.4,2578,2020,2018,128,29.14
0x56a7cc3d5540020cf27a5f422083704e9b11446a,79895.8,84,2021,2020,339,34.71
0x03b50e039899171ab91c48f1ee1606d61ba9d3b7,98566.59,4725,2022,2019,223,10.92
0x199325ee4f7d495d57115483ecf9f55d152c48c6,85856.55,4400,2023,2020,382,40.74
0x140d3728fad9d99bb907117ffbe10e58a53116aa,27856.26,3702,2021,2024,301,41.09
0x3df31b4fbd13d77efb4dd90edfe753070dcb0cd6,78616.81,2122,2022,2022,254,35.99
0x9f67f48e07856d667fa97ba2677783eee3a9f8fa,23893.72,1298,2024,2023,187,5.15
0xfda8aef62f65283c3819cca087f0539f5a45294d,43679.27,549,2022,2019,60,21.03
0xe46465606e086994dc810da6e55a5bd28996a70b,75320.78,917,2024,2018,394,17.98
0xe3a7a05b8533c5f2f29e21860c4e9e64e69f0269,68978.39,4470,2023,2023,346,10.27
0x5d357b9f970a850968ed2752a11a21352e7fe45b,81810.15,4407,2023,2019,436,29.57
0x83d3c02f02d3cb74e4528c5dac518f6b03124d1f,10192.69,1736,2019,2021,383,5.12
0x2ebf9eb9537676cdc6108e7d71480890137a5dd2,41770.7,4654,2024,2020,489,26.77
0x85cbb61f899ba5582a5d849c054f3e68861900c7,72649.25,4777,2022,2024,331,0.87
0x00257786aee53cf781d2608c8275c16068b31ed3,48562.31,4335,2021,2017,33,34.04
0x6b68e253340f6987e6751c8a637ee0ba0d2729f9,21431.59,989,2023,2017,34,38.4
0x2314c4eac797617132c598ecdca9e3c549c1a580,80694.74,3371,2020,2020,145,33.22
0x7b467bfa928e37b767eecc19fca34b1eef550039,82517.07,387,2024,2021,65,0.72
0x23f00f1de873ebc0af004ab416f4a899b1a1f433,47153.96,1236,2021,2023,42,47.08
0x9df391a4334ac5747fa9592ff820a42c3f4cc617,29463.24,256,2022,2019,340,11.05
0x3e3bce73d9ff16ee80266330c10ae20ff48b2e7f,5903.36,2936,2023,2024,81,25.21
0x3a9c109d58b73acad6abca9be0c37eac61c344a6,92886.21,2671,2021,2019,365,31.9
0x94e97716a7a8e95a8dd9056fcfdfdf3f00db0165,4511.95,1460,2019,2021,465,35.32
0x4b3280becd8f11e9b6c130e03292e8c1338443ba,44523.45,4443,2021,2018,234,48.85
0x719dee622568c0dd111d65bdc5587d748ac548f2,27612.44,2669,2024,2021,358,21.66
0x2c9e7b1c2222926bb5e528e9736e8e22ce3f9fa7,10311.63,1358,2022,2021,148,19.69
0xe277be5792188d27efee3074d46c2e5ff7fc81c7,83907.54,3722,2023,2019,464,49.72
0x3b11ab2e1e9c414a738774e2b9cd1f6ec7ccb014,68888.13,3491,2019,2020,186,32.63
0xd04ce4742fa0b62bd51034d848945e41ccc83ca9,81186.74,1450,2022,2019,499,31.26
0xbc75709cc1ec56ab7a881a817e88860abdef0da3,94073.43,476,2020,2022,491,17.9
0xeb4cd188570c59287fbafc8d53cfcc7e3165f4ac,25337.75,1280,2023,2018,381,27.56
0x8a5a7d688f2e51a3510180921dd9c55a88ef9448,1138.9,741,2024,2019,237,26.85
0x74ab213fa47e7a116626b0ed3ef46c11ede90e17,92391.62,3261,2020,2017,172,23.08
0x5d08f17015f5a19d113d0f0b93b662773dde0dbe,55629.63,371,2024,2017,327,43.64
0xf7c6c45fbb2f908e49f611348c8685a92910c759,4088.66,3268,2024,2019,162,0.67
0xe5faf53c83c8cd1b0cd73dd7682efc979bda28db,4280.84,4022,2021,2021,84,39.08
0xc35e7971a4296842ecde8af2c3cfb31fc788e268,49388.27,4645,2021,2019,108,43.88
0xa6fe245f99f989490e2502a3d775fbba9ef8ecb0,84134.65,1173,2024,2022,230,15.0
0x2fcfe0f662c68313b9ddcc9621fd3f8ceba02dc5,59759.06,1234,2019,2018,194,22.48
0x1ac576bf731a997c81930f8fe0932b6b68f7b77c,24897.5,2715,2022,2017,28,36.04
0x03e933944bbbdc12cd547c3f785f93d0b2442ad2,18921.06,597,2021,2019,83,25.86
0x7319abecad804217361853ba0e91177f70de1d61,7278.84,2928,2024,2023,487,34.88
0xe4b95951e1ef2def1b60b75811e1642372fa5a25,50659.82,3911,2021,2023,371,38.56
0x35bb256aa736b5b0bb87d6dd851c702335d185e8,18935.5,2709,2024,2019,53,15.86
0x71a81ec9e0890d243b739aa6672be2ca9d0703ca,94070.07,2873,2021,2023,262,28.75
0xfd4d7d0fbf38eccdefe16c6affa6cdad6d5bed8d,49630.02,4270,2022,2022,28,1.01
0x9fb077c655562c39e3b87911d55ec85a5c6ff461,89287.63,2802,2019,2021,294,20.73
0x9d3b21e447c7e83dfc79a98b74461eb11a717a76,40581.88,1847,2024,2018,267,2.88
0x6fe883c36541585329ec12afae5081b3b5a04e66,53820.58,3446,2022,2022,300,9.13
0xeb4e5c12ddaffeef2d13b3aa9ad318a5923f805d,98673.6,1756,2022,2021,235,48.08
0xc9ce0ec29d7314747e61fa094b246f174c11eeee,12533.01,4997,2019,2022,192,0.84
0x289e8af8b30b18cb114a0073709d4f50dc531201,72633.27,3864,2023,2022,32,15.07
0x2e366fed44ee0192ddeeae3fc6245905c529418c,55743.41,2129,2022,2020,288,11.21
0x3481f8765a8843ca9bfdbb8c13aa9620541cc5e3,50431.18,126,2021,2017,318,7.58
0x8a53eb74f42265597e76eee00e8a7fae8581e046,7287.89,3304,2021,2023,39,4.08
0x78e813be7c0273703938a3f8dc98959aee3ee280,33410.03,2644,2020,2017,173,41.27
0x0ce07f5550d8e15e3b226082b732de8254e41902,22728.42,3119,2019,2022,421,40.66
0xa3417db355528573df7ac82a0a8dc37d6e1d2413,24143.77,3152,2021,2017,209,10.66
0xe0088ef42de951156222a2fd40854104f9590508,6281.58,1365,2023,2019,205,6.16
0xcb7e26b3c572f0fbdf6e9d0a46046d4b5095e5a0,41190.65,1615,2020,2023,61,49.94
0x24877f344f858f2849c48a7f9d6380de0043552f,37077.29,583,2019,2023,73,41.57
0xf617de951ca80f9c63f0d74cd33c8a7937e4ee9b,72625.98,3357,2019,2018,72,36.94
0xaa4e4d7e6ba79d8671281ec7826507c824e1acb3,44659.43,1147,2023,2024,257,8.18
0x1e2a8fe983e411be00a740fca5e3f1db6f8d87a2,94201.79,2601,2023,2017,200,37.45
0xce40b38ba9ed508af0d59bdf8a86f54dc5561981,89975.61,2969,2024,2021,330,33.14
0x8b761a067d1a7c878f6a45b72eccbe90c3560f48,12629.03,1083,2020,2021,385,7.48
0x828793df55cf6c62b694179d318c54d9133b1e0a,42265.69,711,2022,2019,319,23.79
0x5d33281f2b53b9d5c5f450ffbb0700d33ef8a741,9768.27,1114,2020,2019,442,5.4
0x01fca034be3f5d0f1e6873185b3b30fb176c630a,20601.83,126,2024,2018,256,29.64
0xa8b2295a207b4b3edf03977184172bf9fcb3cd7b,2588.8,3751,2021,2024,487,6.44
0x4965c1ba469b5da58b0c8c971a8f9c9c3bb2699a,45011.09,4408,2020,2020,84,22.29
0x4f3df54f3113b2fd1bef77980bb4f9478262e8f4,91060.61,2598,2023,2019,485,30.57
0x294c4ebf54ef97d826ae4f10f6f2204857b9457c,73746.32,3133,2020,2018,60,25.59
0x25c6ad6e5855f03df0262669b2c73e8ba99b42ac,34665.61,2945,2021,2017,299,4.4
0xc16f322526d2c74da6346037fe5df3ca19203b1b,32110.36,3305,2019,2024,143,3.01
0xff4f6a1f99500e549598ea0be2f59c7dfda2d2ce,61470.63,1114,2022,2023,377,3.48
0x95c8cec1ff761173399b5bf6e40b00e830743721,10324.5,2116,2020,2021,37,15.54
0xb00d9004676b47f8359e648987d398e091eb8b6b,23957.5,3449,2020,2017,63,1.71
0xe1fb2e91815ff4fadd06ce71d0037695d5275d27,90194.74,68,2022,2019,404,18.5
0xdd2a9c6a37f4b8537a9089da4e624a25f35dfea9,51812.42,2035,2024,2017,108,44.15
0x6a061584955afe78f0c1985c04deb80995f951c2,67222.41,1878,2019,2024,278,39.08
0x9c0cba013fe5c539f59498e7948ef9b0a88a81b1,26493.87,2508,2020,2021,414,20.37
0x7f855502e3c06477f8131013f019a0dcd4fb3882,18623.3,352,2023,2019,492,40.73
0x6d1562a5d740288d4cf45dc873f748ffc3a295c6,28929.89,1525,2022,2024,284,45.31
0x155528455306cef826a7713abf120ff7b3c95117,5467.22,1667,2021,2021,380,37.74
0x940173412efe1c4773965101987d71150f7d6373,37732.63,3269,2022,2020,353,9.09
0x39860026bd713577dcf3f4ceed1d54ce11ca0a12,29619.34,2417,2019,2017,310,33.99
0x7ac63f7cc30af487558868c41480e9f83f5f5421,28069.48,2815,2022,2021,130,45.15
0xb33d3f3014912bd7ed062b4b842d9517a1ae7a25,32779.5,46,2022,2022,423,5.95
0x9799778d54c5948aa8f9cd5ff1731f144e6c5d79,9566.42,1726,2021,2020,239,30.78
0x949af8cde3e8dc09dbe90322fe11b41c2735f2fc,25296.7,3815,2020,2022,313,47.5
0xa1887b243c59dae0172a9d1de6cfde6d4400bf3b,43707.14,2366,2021,2020,386,37.12
0x8233ff7ac0203c5b4c588a96872ad7a4649c0d01,59276.46,4768,2020,2021,166,3.55
0x820964b4f8f0e6279bf16346d2fb3b57e6e80235,22977.28,4688,2019,2024,18,22.14
0x2957998de728c8bbe0fe44f1c0e01d4a06700126,62409.71,977,2020,2021,488,47.2
0x97a6114b392378f6b4412a872fdf012f6babb34b,48920.67,656,2022,2020,144,39.2
0xbc19003ae97f3b958afe681042db275ec896744a,99222.04,1383,2020,2019,494,22.36
0xd198ca033353b31da37f93b652976bf8dd5426a2,90277.51,3699,2021,2019,190,46.32
0x2e3b428361ab36854de5668efe1b7d31300234d6,30845.29,4567,2023,2019,195,34.19
0xc1c902cc9583738120deccb515d07436a1f525be,88072.68,180,2022,2019,270,34.96
0x3bd48c1c965a53575420edf3ebf490169e63f944,40305.36,1773,2023,2018,19,0.36
0xc6dffc76928068536504c8239ca49cfb9d8ffb02,2614.03,3574,2020,2021,421,21.33
0xc6a0b2718222dae8e7f4559e75111f8e39bca516,92790.76,657,2022,2022,232,8.45
0x619c424cd77f65d13728758022c38ee3bbffe5ae,96813.19,311,2024,2021,138,14.25
0x656aad5a4660642d47e5034ba296b44509bdb51f,20608.5,1741,2019,2017,360,9.46
0x6b695f5284117da4c6a2d48b5cba60ca94a85e4f,27985.36,209,2020,2018,251,11.65
0x10268ffaaac55dd89bfd04871d09c4ce728cfa2f,88400.56,1398,2019,2022,43,48.92
0xb5127fd9b222bdbd821906ee14ada6cfcce4ff33,41893.56,1666,2022,2024,37,28.12
0x276dd2968a76972f03ba68f8eb74b47c361e747e,27478.56,365,2022,2021,292,11.63
0x2865ad319a43310e4afc003876246216b6beb544,86683.33,168,2023,2017,238,49.31
0x89b2db0fdf72374e1c0979c45483341405502d2f,15761.15,1135,2021,2024,217,15.44
0x02e1957fcd19f7376c1314ad07114f31ab2db2c0,67133.91,1958,2022,2020,335,3.95
0xa94224f469bd492e6e9fec2bd01eda55b7ebdb4b,88159.55,4077,2024,2023,272,30.94
0x56aa0dc818ddb3c490af9ba16cea4327006de790,80128.14,2535,2019,2023,81,41.57
0x0f8a12584203bcb5ea5062844475564d464e6074,34781.77,4252,2020,2023,122,11.23
0x8923d86add10910b22149ccb4ca5873df76b75d3,88140.73,3182,2020,2018,391,20.93
0xeeee6139272cfd0a6e69626c7e6e40dcdf7905e2,7903.2,4199,2019,2022,448,2.28
0x331c458e24daffb9db614e17e1c05399bc223287,67931.66,2522,2021,2019,315,41.26
0xeb048841881d1cedbb52eafb3372ce1f20b6f8e1,50413.09,1178,2024,2024,424,1.08
0x7c3b22259403a1e89724391d0da3dedc1ceb5cfe,54750.95,726,2023,2017,359,16.61
0xe3705cd94be2dab2b47ea1b1f1aeb26b37ef5f51,14247.88,94,2024,2017,481,15.35
0xe5d077948de8d71b29a73e54ae848e2efe5f7af0,91988.14,3627,2020,2018,23,7.88
0xaa56c64566c00f4e37cadf6e88f4e801fc6a5dfe,85341.52,3716,2021,2024,155,26.4
0x6e2d2260edd27566f05963d9f5e9551c673e30aa,98218.29,4174,2024,2018,162,5.54
0xc37fcbf90d2b8aa4c67fa5f7c9c91bcf81313b6c,14922.76,3311,2024,2021,108,26.13
0x07b5e044fb16a84cfb7b1c8a71167208d7b2408f,94569.77,4662,2020,2018,310,33.62
0x8df12a13faa817a43f3224edd9e33dbfce688bdb,73911.23,1972,2024,2018,59,3.77
0x1b2a2b5e398c4d8080c6ff43780943afec768437,68526.68,1555,2023,2022,237,26.09
0xdef0701c2339f6a77fd75e9257fa9d4fc095bf78,31804.27,664,2020,2021,339,16.58
0x92bbc18453a4424bec6bafb21189ef8bae68c952,60056.9,706,2022,2023,113,48.79
0x3ac619cb328fa1520d329d67c3c2bb4e29631448,65309.17,2691,2023,2024,277,27.2
0xda141d10d18620ada97792d6b0a1fdeb23758cd1,67696.97,2815,2019,2017,58,47.28
0xcaa096e786475b0dcffe10ce723703c54184d813,1635.64,1941,2022,2019,99,42.24
0x30290ec56d92116076671bcd62f7d37ac9810d79,40987.02,4632,2024,2022,179,3.35
0xe51ff5dea3138caffca3c3bf19980d42e538133a,71789.32,3158,2020,2017,475,19.08
0x43f0392370069142bd1aa840d1e8fe07761e85e0,40065.7,2624,2019,2020,448,34.81
0xabdb27d9f9c23e4b72e0d314be3f27ce8cd63759,96907.86,3055,2022,2023,427,20.85
0x2822fa4de66b03808af87685b4e8065fdd81221c,6122.06,4471,2023,2023,280,49.92
0x4c9d30cc63a8a4ec8af91f0f0e4b2e9268303e94,8473.58,510,2024,2024,35,25.55
0x07d4eba05d8e929eb5dffe798b3aea60c434a664,59790.27,376,2024,2023,418,15.66
0xd149760126cd3423d751a7ecc98aa833ea96e22a,47720.98,170,2021,2017,126,17.94
0xa67a36e7e5cb8ba1fb4d5b821c109fcf0ca83f4c,63279.64,3500,2023,2017,301,20.56
0x6823cdddd409cd22f4350193c3d1d0629f4273b5,39982.08,4816,2019,2018,77,1.06
0x233d69fefc97ee6418cec77038e3f903e67755fd,90855.6,2215,2020,2019,403,25.55
0x07a4567311216bb0f205ae72d6ec668e032b3561,41218.53,4892,2024,2024,185,13.15
0xe00ea8448e95d668f0648296cf1093cedbf3fe13,85726.45,4469,2019,2020,55,5.01
0xc93e52dff9562fee67b5f268c71b428a69470e23,33981.19,1125,2022,2024,53,34.51
0x143896d4f2bf6f63cd39e4f653c4918632ab5d2b,77592.49,4433,2020,2018,363,16.18
0xf3d006c79dd7060b9a29e76c07b7cd3b78be39fa,46244.38,482,2022,2019,359,22.64
0x27363a04293a7c7be3fe2500f2babf01bef074a8,54178.13,4454,2023,2024,397,43.1
0x301cdcac07d95ec2456a0e184955885cfe9d52ae,79257.66,4640,2022,2021,176,16.33
0x3e37d15aec60bb8ae927d351cf17053c23036a32,3819.03,1066,2022,2017,433,22.65
0x0a5a7580ac25a9a74722d69368ca48f8fb1b108a,4820.26,603,2022,2024,211,17.64
0x594213e43eb097289ed0bad3c11f167692225df1,27556.66,550,2022,2018,329,46.38
0xe1afe717e2e38ba42c1b072fb1631fffdc4833bb,50415.15,3304,2020,2021,131,22.4
0x92322dea73953517368955d425c933a00e5786d8,1620.95,780,2019,2024,292,5.69
0x0e868320f96bcfc9ee56e81515b8059ecca32169,96696.62,4537,2024,2023,418,17.0
0x0574f49a5c0102da981060602336ac0bc7a94d9e,80061.59,1665,2021,2022,349,39.17
0x65b85656115b81ffba76f89b30e37aae9f89a696,67584.34,1065,2021,2024,411,30.47
0xf47fda7251dacfe47cbd6e7b1bbca10e1dc17f43,42472.44,1023,2024,2017,91,10.21
0x6deecdd5a5e0004672a9fa4b5680027bd0da9a28,6586.45,1238,2024,2021,100,1.6
0x2eacbc9fe1078ed36d73a32fed8665e48410665c,61744.7,125,2020,2024,483,45.27
0x39d22bffb285803b8b2647d976e05bb400a0bb3b,61729.89,3200,2022,2019,99,42.57
0xfd71380118ab46cff45aa27d5a47a7b944415353,32623.52,3897,2023,2020,9,47.51
0x9c1a29f45e2bb8946319fe0c4c5ef0574878989d,36233.67,1283,2019,2018,288,4.44
0xd4c2753a6c480f33e4de4d408dbbfd791bca2d87,11905.93,512,2024,2018,35,20.77
0x9cf19e75dbc5915610ed58a6add7e8574e84465e,59190.34,3742,2024,2024,290,42.14
0x9b4dd6b9a662fb29692127969bc6ad22e2094f03,42070.02,4225,2023,2021,44,11.02
0xa1234a227f50f2a5c12509ab8ac595c974349b8d,20798.81,2943,2021,2023,111,35.07
0x273c3b36fd31fef943f8dbbb5b25786d8f987b4d,29067.82,4588,2022,2021,402,6.55
0x0a0d087656adbb50dc90c943127e1c5cc5f0999e,69164.14,3399,2021,2017,385,17.58
0x63bf7c79d9d0eef6667f8662e6cbabaf7d82915b,57511.96,4012,2023,2022,27,36.52
0x01b42106f362970ab810582ce7eacd3824e65273,26471.53,1874,2022,2023,188,18.34
0xa104a6ab1208235de26499b22b618bfa5f608aad,80101.88,4329,2019,2020,335,31.76
0xb76686869dd22981b266fd7f9b06c550a4c53b9e,15317.12,881,2019,2020,349,24.02
0x2508a7f4a72bb43eb9faffbe28720d45df8d904e,62346.59,3983,2022,2024,175,0.57
0xbfe4067359eeb4e5438fdf4966de43f1ffd91db5,16778.86,3768,2023,2018,205,45.37
0x091b08ff851d7f2fe12b6e480f865d316291731c,67221.86,4118,2022,2024,140,17.59
0x62c7154ca3cee33794255ae042aa31463b16d06d,67756.0,706,2019,2017,17,20.28
0xfa8f9a6d2d2aa3b58a3dce0cbf04259739785750,77366.1,2348,2021,2017,342,41.6
0x7a1b6a9ec7947cbdac753b29686bf16ada1fabfb,38394.13,70,2022,2024,200,49.1
0x25ea44fbce6ecac1570acb4cb87a82cd3eabcca1,40569.48,353,2024,2017,329,47.81
0x86d7364abdacd7028e1e3a993ac528f723124d94,11024.95,467,2024,2022,281,10.3
0xa714924ccc80ee190ef8f0efaf30a10d06c94f2d,9911.28,4044,2024,2023,400,46.06
0xa97d55ab2337b5cbd4a9acdcd1da1e5f3786ec23,27905.99,4873,2019,2021,355,37.37
0xf849f9e49a0fbd7a1546b3a325bad5abd64d67b8,40630.36,4429,2020,2024,498,34.44
0x03b5e144d65dc842ee881b0d29a5e5f17f011dce,4197.46,715,2023,2021,353,31.04
0xc196c113cb7074edd0c675c6a65c2e7ee9b34e81,35390.49,3814,2023,2020,224,28.37
0x8d9a71630fd09d9b2c8af6145480def2d903acd8,15440.96,636,2022,2020,460,25.27
0x1f0c5650d7b02abf87b63b48135205147090d9bb,23375.04,3337,2023,2018,143,39.25
0x3f6f22b83f3122a150245d70369824c8dfda05bd,31749.45,4779,2021,2021,460,39.45
0x45673be460794627663f6a7b68d67355dd7525d0,60475.18,4872,2022,2022,353,34.51
0xbed07473aeebc0f723de289b11b6fdc4df90642e,87654.55,4920,2019,2020,485,6.18
0xddf96c03b4f2ff22c41dae81f34df938d2c2c5f3,17386.67,486,2024,2020,480,23.99
0x4b4eea9466e17fc0af9e7dfd03082118f0144a30,80432.59,2857,2023,2020,417,6.0
0x8451eb683a7b5471e9cf91c615a020f4217813de,63419.82,2714,2024,2024,184,10.89
0x31316c2e6ee9fb64df36f265c209be166404f1f5,33848.78,2692,2021,2019,226,32.03
0x8b43f44ab1e07d5126fbbb0d8f4fe35d71e7a93c,48131.01,4202,2019,2024,474,19.88
0xab24e15571214456eaa82c96420323f1485a57b7,67958.11,2815,2019,2020,219,22.77
0xde4becec6f99da711d52f6f8a754e689ac4407fc,48536.03,1097,2024,2021,295,48.29
0x5557c0a1510de18affa0154913cf64618004a024,49419.21,279,2024,2022,302,45.93
0x94ef4bb9a4570f22d8c710dabc089dd6f6eb466d,89147.01,835,2022,2022,295,0.14
0xb237b4d207e019c85a39e136c3ece4bcb3d3b07d,26789.73,3940,2021,2019,162,14.73
0x4d277f9b7e91861893779199db776927dfd99914,12526.07,3379,2020,2017,445,36.61
0x8ea19163fa9b7c130cbbd7c9e34588641e4ba4ea,97173.91,1661,2022,2024,298,9.66
0xfd7a4afd78a688ae97f27eca3f6ae70459d7be3f,75816.68,3837,2021,2023,469,15.56
0x43269654463102347ef7381ab6bce48034775573,93831.6,3933,2021,2019,254,7.66
0x91a885c407643f405be7e9dd4c1d40123740e5e5,34391.73,4297,2021,2022,260,10.93
0x603d659e633e49e48710b3bac767e1c25704782d,99061.39,4507,2022,2017,236,22.98
0x6bc14947e7ab6a027f512f5c5727560b8c41fe7c,15852.76,1858,2024,2021,295,14.1
0xcebda41d5161f96c5abcaa13a770a0f39fb7449e,20578.18,2490,2023,2018,279,48.04
0xf650c841846fee9912376ac6526d724c48b2e3dd,85236.45,3254,2022,2017,340,24.54
0x2faa2c93e7b8584caa58ac4bc44186bae87cdccd,53497.02,931,2023,2019,210,19.87
0x33cbb321f83d352748f1d3bbd179270495f8b1f7,5338.29,1995,2023,2021,330,30.98
0x5b529509b8821f6606ecb41322b706d1c1b8278b,43023.49,3801,2021,2017,408,49.79
0x130ccd56957d786d22f6380c86e71fe8c08f814d,66275.64,2059,2019,2020,146,26.9
0x7413993563ee11175bec7063db33e94a73b86a63,70976.23,2365,2022,2023,308,5.78
0x4091c34cbb96483a8830f42c3fd90ec59ffbcd1a,75686.08,4155,2024,2017,366,46.78
0x579e5fe91a8efbc1a91135b9cbe17dbf68e8a1a5,23280.03,2422,2024,2022,274,5.63
0x4964e55ddb775746d7115d74692f6e63c4e58a96,24391.86,2492,2024,2019,396,21.95
0x5cfa66570d9efa95818ac2557ccd0aeac76bbf81,97220.29,3228,2023,2018,104,10.91
0x03e229fa0c83e287c30ed06af27e0aad98828e89,18919.18,1109,2021,2024,108,10.66
0x2de11e1dcf6b36cdf0e70fc2c40d50df98fea6df,76769.43,110,2019,2017,401,30.27
